Wałcz,Ville,Żwirowa,38,47,08-257
Ostrołęka,Ville,Toruńska,013,23,55-865
Pruszków,Ville,Harcerska,81,34,59-684
Sandomierz,Ville,Słowicza,586,9,02-096
Kościerzyna,Ville,Pocztowa,981,16,52-988
Kraków,Ville,Władysława Łokietka,45/80,23,04-277
Czechowice-Dziedzice,Ville,Spacerowa,718,37,43-331
Gniezno,Ville,Staffa,75,18,08-167
Skarżysko-Kamienna,Ville,Korczaka,56,31,06-169
Ostrołęka,Ville,Zaciszna,54,29,18-001
Malbork,Ville,Widokowa,815,3,71-480
Reda,Ville,Batalionów Chłopskich,65/52,22,73-427
Świętochłowice,Ville,Korczaka,64/92,44,68-650
Piastów,Ville,Skośna,58,37,78-917
Sandomierz,Ville,Okrężna,25,2,17-193
Giżycko,Ville,Pogodna,016,23,04-996
Piastów,Ville,Wrzosowa,72,49,33-072
Łuków,Ville,Zwycięstwa,503,24,96-099
Mielec,Ville,Wschodnia,12,13,14-706
Siemianowice Śląskie,Ville,Rybacka,20,42,55-200
Toruń,Ville,Królewska,86/88,10,93-875
Radom,Ville,Wilcza,86/69,41,86-844
Bełchatów,Ville,Bolesława Krzywoustego,39,29,19-306
Ciechanów,Ville,Promienna,41/45,35,77-683
Łowicz,Ville,Nadbrzeżna,549,34,22-728
Tomaszów Mazowiecki,Ville,Krucza,31/62,48,90-182
Koszalin,Ville,Chopina,580,36,50-432
Czechowice-Dziedzice,Ville,Średnia,624,19,36-712
Świebodzice,Ville,Grabowa,075,32,16-849
Ciechanów,Ville,Maczka,84/75,35,46-889
Gdańsk,Ville,Tuwima,65,9,85-082
Goleniów,Ville,Wilcza,48,21,23-467
Jaworzno,Ville,Chmielna,94,49,82-831
Wodzisław Śląski,Ville,Tęczowa,88,7,46-445
Łaziska Górne,Ville,Orzeszkowej,281,4,79-726
Jasło,Ville,Brzozowa,210,39,25-774
Cieszyn,Ville,Kreta,983,21,83-784
Skarżysko-Kamienna,Ville,Truskawkowa,40,21,47-305
Kraków,Ville,Zielona,583,25,71-966
Nowy Targ,Ville,Gołębia,53,8,13-082
Oświęcim,Ville,Cmentarna,10/80,27,15-069
Piaseczno,Ville,Wąska,71/74,13,39-346
Bartoszyce,Ville,Zaułek,555,23,69-410
Przemyśl,Ville,Tęczowa,80/82,3,83-337
Chojnice,Ville,Daleka,255,44,99-887
Zawiercie,Ville,Porzeczkowa,28/17,45,18-070
Dąbrowa Górnicza,Ville,Majowa,28,5,83-575
Świdnica,Ville,Tuwima,228,48,91-153
Rzeszów,Ville,Dobra,52/01,40,68-308
Reda,Ville,Sucharskiego,53,23,56-416
Chojnice,Ville,Paderewskiego,88,14,10-971
Tarnobrzeg,Ville,Orla,45/18,32,72-810
Słupsk,Ville,Długa,11,18,83-132
Opole,Ville,Niecała,819,23,23-299
Radomsko,Ville,Powstańców Śląskich,54/05,48,69-249
Suwałki,Ville,Pomorska,82/92,23,79-322
Toruń,Ville,Szafirowa,45,12,85-040
Będzin,Ville,Cyprysowa,432,1,55-890
Lubin,Ville,Kwiatowa,65/67,36,51-546
Siedlce,Ville,Władysława Łokietka,24,48,09-365
Olkusz,Ville,Jana III Sobieskiego,172,33,06-150
Gliwice,Ville,Wiejska,61/92,2,23-372
Mysłowice,Ville,Maczka,31,45,93-678
Nowa Ruda,Ville,Miodowa,03,38,49-288
Opole,Ville,Spokojna,77,36,27-082
Dębica,Ville,Towarowa,174,27,86-328
Łuków,Ville,Długa,89/08,25,20-830
Wyszków,Ville,Paderewskiego,53,48,34-424
Wrocław,Ville,Szewska,624,21,66-837
Ostrów Wielkopolski,Ville,Chmielna,62/99,46,75-568
Grudziądz,Ville,Niecała,01/82,40,51-604
Świebodzice,Ville,Tylna,96,12,34-420
Kościan,Ville,Lipowa,613,49,73-435
Zielona Góra,Ville,Radosna,91,29,95-650
Chrzanów,Ville,Bukowa,25/18,42,10-938
Ostrowiec Świętokrzyski,Ville,Tuwima,25,7,80-465
Polkowice,Ville,Zielna,05,2,05-470
Bełchatów,Ville,Podleśna,274,4,45-976
Pruszków,Ville,Malinowa,234,6,90-679
Świdnik,Ville,Powstańców Wielkopolskich,385,8,63-298
Świecie,Ville,Rajska,52/14,21,71-339
Gniezno,Ville,Jasna,87/96,31,37-229
Wałbrzych,Ville,Krasickiego,995,13,47-183
Koło,Ville,Tylna,39/21,14,23-991
Kalisz,Ville,Krótka,47,35,19-357
Dębica,Ville,Piękna,95/65,44,26-981
Zawiercie,Ville,Perłowa,12/45,36,33-154
Gniezno,Ville,Środkowa,82,14,88-253
Mińsk Mazowiecki,Ville,Długa,12/11,49,56-341
Iława,Ville,Waryńskiego,273,19,04-087
Biłgoraj,Ville,Zapolskiej,69,17,95-369
Luboń,Ville,Sowia,37,45,21-742
Kutno,Ville,Popiełuszki,043,4,14-185
Skierniewice,Ville,Prosta,910,16,21-585
Oława,Ville,Kossaka,875,46,33-192
Kraków,Ville,Wiatraczna,58/10,3,45-293
Ostrowiec Świętokrzyski,Ville,Sikorskiego,837,1,13-292
Gdynia,Ville,Kosynierów,37,29,82-793
Bytom,Ville,Podmiejska,19,4,59-751
Brzeg,Ville,Mokra,95,22,73-552
Tarnów,Ville,Wspólna,68/70,10,19-996
Bielsko-Biała,Ville,Korfantego,76,23,68-151
Stargard Szczeciński,Ville,Jeziorna,96/64,15,60-825
Myszków,Ville,Graniczna,466,18,57-350
Ostrów Wielkopolski,Ville,Krucza,39/03,40,91-233
Polkowice,Ville,Zaciszna,43,16,34-478
Gniezno,Ville,Matejki,004,13,65-020
Czerwionka-Leszczyny,Ville,Jastrzębia,78/26,7,59-167
Nowa Sól,Ville,Kołłątaja,32,45,80-725
Bartoszyce,Ville,Letnia,30,7,96-800
Police,Ville,Częstochowska,69,43,82-518
Wałcz,Ville,Wrocławska,368,21,08-133
Ostrołęka,Ville,Wysoka,17/46,40,46-283
Wołomin,Ville,Miodowa,02/20,45,79-059
Lubin,Ville,Krasickiego,50/82,12,61-263
Mława,Ville,Kilińskiego,10/67,22,97-573
Mińsk Mazowiecki,Ville,Bolesława Chrobrego,32,4,33-049
Jasło,Ville,Akacjowa,663,10,62-086
Zawiercie,Ville,Podwale,19/64,37,22-055
Zawiercie,Ville,Waryńskiego,43,11,83-442
Ełk,Ville,Piwna,362,7,55-974
Łuków,Ville,Zakątek,86,33,22-772
Koszalin,Ville,Spokojna,163,13,92-730
Ostrów Wielkopolski,Ville,Składowa,639,24,20-981
Płońsk,Ville,Księżycowa,68/22,45,51-266
Pabianice,Ville,Drzymały,91/29,38,13-176
Wyszków,Ville,Rajska,86,9,83-428
Kościan,Ville,Zwycięstwa,71,3,95-297
Tarnowskie Góry,Ville,Wesoła,28/27,11,94-919
Świebodzice,Ville,Kossaka,11/03,48,73-708
Ostrowiec Świętokrzyski,Ville,Malczewskiego,29,2,15-923
Zambrów,Ville,Sadowa,49/56,2,17-838
Brzeg,Ville,Młynarska,48,1,98-022
Kościan,Ville,Sucharskiego,85,32,84-659
Dzierżoniów,Ville,Żwirki i Wigury,09/26,15,97-224
Kętrzyn,Ville,Mała,08/91,8,50-568
Grodzisk Mazowiecki,Ville,Miodowa,19/51,31,68-018
Jarosław,Ville,Żabia,581,4,32-307
Oleśnica,Ville,Kwiatowa,782,19,73-022
Mysłowice,Ville,Wybickiego,248,1,82-346
Płock,Ville,Podleśna,20,22,06-711
Kłodzko,Ville,Dobra,209,34,37-266
Toruń,Ville,Podgórna,47,21,67-926
Świecie,Ville,Leszczynowa,73/17,29,12-440
Turek,Ville,Królewska,53/93,38,71-041
Toruń,Ville,Grunwaldzka,78/35,13,95-180
Sochaczew,Ville,Skłodowskiej-Curie,41/76,9,20-813
Stalowa Wola,Ville,Sokola,62,34,94-380
Rybnik,Ville,Wałowa,920,11,22-187
Starogard Gdański,Ville,Olchowa,52,49,63-978
Marki,Ville,Akacjowa,60,10,04-874
Zgorzelec,Ville,Kusocińskiego,130,44,20-163
Ostrowiec Świętokrzyski,Ville,Grunwaldzka,314,21,55-956
Siedlce,Ville,Szewska,32/67,11,01-160
Reda,Ville,Jana,52/12,39,17-221
Przemyśl,Ville,Rzeczna,72/76,15,83-570
Bełchatów,Ville,Dolna,36,46,80-649
Świdnica,Ville,Dąbrowskiego,44,40,78-796
Sosnowiec,Ville,Górnicza,341,22,50-546
Dębica,Ville,Żeglarska,35,1,86-845
Bielsko-Biała,Ville,Wolności,275,32,75-661
Świdnica,Ville,Baczynskiego,033,18,17-954
Tarnobrzeg,Ville,Szmaragdowa,949,41,86-205
Polkowice,Ville,Wodna,727,9,08-637
Świnoujście,Ville,Sybiraków,93,28,47-847
Opole,Ville,Bałtycka,592,36,40-252
Polkowice,Ville,Daszyńskiego,31,25,34-360
Siemianowice Śląskie,Ville,Brzechwy,19,39,48-264
Białystok,Ville,Daszyńskiego,542,41,56-336
Malbork,Ville,Morelowa,22,25,24-824
Tczew,Ville,Nowowiejska,54,30,49-969
Tarnów,Ville,Porzeczkowa,02,40,41-159
Świętochłowice,Ville,Asnyka,99/33,32,42-941
Mikołów,Ville,Głowackiego,47/68,8,87-955
Szczytno,Ville,Kossaka,52/15,21,42-963
Brzeg,Ville,Sokola,45/40,20,59-352
Polkowice,Ville,Daszyńskiego,16,41,76-359
Świnoujście,Ville,Hallera,506,17,76-360
Mikołów,Ville,Podmiejska,940,32,82-188
Nysa,Ville,Zdrojowa,194,5,34-940
Lubartów,Ville,Jana III Sobieskiego,25,22,74-471
Oleśnica,Ville,Wysoka,123,41,71-180
Myszków,Ville,Lwowska,50/76,33,49-577
Kędzierzyn-Koźle,Ville,Harcerska,90/38,14,27-849
Lubliniec,Ville,Letniskowa,404,11,14-800
Łuków,Ville,Rybacka,83,31,73-231
Jarocin,Ville,Poniatowskiego,050,30,02-865
Wałbrzych,Ville,Sarnia,97,17,33-533
Mysłowice,Ville,Krańcowa,310,35,05-678
Sanok,Ville,Opolska,701,23,99-639
Chrzanów,Ville,Koralowa,13/53,45,70-121
Leszno,Ville,Dobra,130,12,64-435
Mińsk Mazowiecki,Ville,Starowiejska,67,39,93-924
Warszawa,Ville,Wiązowa,873,33,29-332
Puławy,Ville,Wiosenna,83/45,50,49-612
Wałbrzych,Ville,Traugutta,64,33,86-455
Pabianice,Ville,Staszica,54,43,56-526
Czerwionka-Leszczyny,Ville,Sosnowa,08,36,38-762
Czechowice-Dziedzice,Ville,Lawendowa,99/34,48,42-197
Knurów,Ville,Okrzei,42,29,88-778
Tarnów,Ville,Zacisze,71/66,18,78-843
Ełk,Ville,Turystyczna,89,46,79-918
Brodnica,Ville,Kościelna,638,36,62-203
Inowrocław,Ville,Władysława Łokietka,62,12,27-025
Dzierżoniów,Ville,Cmentarna,22/04,50,55-699
Świebodzice,Ville,Moniuszki,902,40,21-683
Rybnik,Ville,Wyzwolenia,17,2,84-719
Jelenia Góra,Ville,Wybickiego,82/34,10,17-095
Będzin,Ville,Kaszubska,89,40,34-729
Lębork,Ville,Urocza,30/25,37,68-392
Sanok,Ville,Kalinowa,50,44,08-892
Radomsko,Ville,Pogodna,674,22,76-545
Jarocin,Ville,Bydgoska,729,22,52-949
Starachowice,Ville,Jesionowa,39/85,44,78-915
Środa Wielkopolska,Ville,Bukowa,87,2,14-592
Wrocław,Ville,Jasna,571,10,61-922
Lubliniec,Ville,Podgórna,99/96,39,18-549
Brodnica,Ville,Gdańska,86/54,15,87-746
Konin,Ville,Słowicza,89/56,7,99-095
Tarnobrzeg,Ville,Księżycowa,65,34,33-893
Świebodzice,Ville,Parkowa,851,28,24-001
Cieszyn,Ville,Asnyka,19/14,13,75-218
Mława,Ville,Nowa,788,30,47-726
Łowicz,Ville,Plażowa,79,26,19-434
Ostróda,Ville,Leszczynowa,888,43,56-727
Zambrów,Ville,Pułaskiego,943,45,92-856
Kalisz,Ville,Targowa,42,5,43-726
Iława,Ville,Niecała,11/12,23,35-528
Nowy Dwór Mazowiecki,Ville,Złota,260,19,55-892
Grodzisk Mazowiecki,Ville,Pomorska,19,30,67-410
Starachowice,Ville,Strażacka,932,26,57-909
Białogard,Ville,Kusocińskiego,818,41,88-747
Bielsko-Biała,Ville,Liliowa,31/09,41,90-947
Wieluń,Ville,Korfantego,957,9,50-425
Giżycko,Ville,Gołębia,96,4,99-992
Śrem,Ville,Rumiankowa,398,43,19-708
Opole,Ville,Magnoliowa,309,17,59-965
Legionowo,Ville,Urocza,76/37,20,09-928
Skierniewice,Ville,Baczynskiego,36,33,03-699
Biłgoraj,Ville,Kaliska,190,23,31-441
Lubliniec,Ville,Stefana Batorego,01/83,19,96-927
Siemianowice Śląskie,Ville,Korfantego,64/89,30,66-161
Wałbrzych,Ville,Fabryczna,97,44,42-191
Poznań,Ville,Morska,211,19,54-699
Warszawa,Ville,Porzeczkowa,24/95,20,24-460
Siemianowice Śląskie,Ville,Krótka,87,7,72-521
Sochaczew,Ville,Rejtana,50/87,23,44-105
Augustów,Ville,Konstytucji 3 Maja,08/41,26,51-550
Przemyśl,Ville,Kamienna,78,4,44-871
Ostrów Wielkopolski,Ville,Skrajna,301,14,04-202
Szczecin,Ville,Andersa,39,9,41-731
Czechowice-Dziedzice,Ville,Srebrna,10/83,46,52-235
Gdynia,Ville,Wiązowa,11,47,75-476
Kędzierzyn-Koźle,Ville,Storczykowa,773,4,28-162
Piastów,Ville,Brzoskwiniowa,606,40,93-627
Ostróda,Ville,Łabędzia,60,34,39-065
Pruszków,Ville,Jeziorna,11/12,38,58-075
Marki,Ville,Leśna,35,29,64-688
Białogard,Ville,Staszica,667,15,19-824
Zakopane,Ville,Poznańska,26,48,26-126
Goleniów,Ville,Zwycięstwa,67/37,13,99-128
Legionowo,Ville,Kruczkowskiego,51/80,7,67-723
Bielsk Podlaski,Ville,Krakowska,040,48,91-867
Kielce,Ville,Chmielna,318,39,05-536
Poznań,Ville,Kołłątaja,78/92,35,55-426
Świebodzice,Ville,Morelowa,59/22,8,10-341
Ełk,Ville,Tęczowa,464,14,43-289
Konin,Ville,Magnoliowa,91,39,75-577
Szczytno,Ville,Handlowa,84,40,09-234
Lubin,Ville,Mała,52/11,17,29-409
Wodzisław Śląski,Ville,Głowackiego,839,10,09-904
Świnoujście,Ville,Łabędzia,281,35,39-047
Mława,Ville,Rybacka,75,27,70-363
Zakopane,Ville,Mickiewicza,435,42,01-603
Myszków,Ville,Graniczna,974,20,52-733
Żory,Ville,Rubinowa,489,1,55-013
Jaworzno,Ville,Jałowcowa,06/16,44,32-329
Inowrocław,Ville,Rózana,88,37,30-088
Pabianice,Ville,Dębowa,98/10,48,19-399
Szczecinek,Ville,Norwida,48,19,05-080
Tarnowskie Góry,Ville,Stycznia,78,9,47-126
Zabrze,Ville,Miodowa,806,43,23-699
Suwałki,Ville,Dobra,395,18,73-039
Lębork,Ville,Kopernika,17/93,36,37-546
Turek,Ville,Ściegiennego,98/90,21,11-060
Dębica,Ville,Sikorskiego,59,35,44-405
Sochaczew,Ville,Kolorowa,20,2,42-164
Ełk,Ville,Pszenna,25,40,18-990
Mikołów,Ville,Bukowa,03,19,44-210
Świdnica,Ville,Kamienna,19/21,50,31-305
Police,Ville,Rybacka,760,40,56-662
Mielec,Ville,Wałowa,66,27,74-014
Zielona Góra,Ville,Wiosenna,33,22,76-548
Siemianowice Śląskie,Ville,Polna,780,48,21-036
Luboń,Ville,Władysława Łokietka,518,24,94-022
Luboń,Ville,Zbożowa,90/07,25,20-403
Kraśnik,Ville,Browarna,14/06,37,37-589
Krosno,Ville,Lazurowa,605,30,93-192
Wołomin,Ville,Północna,61,22,50-945
Suwałki,Ville,Zamkowa,939,3,75-081
Siedlce,Ville,Malczewskiego,07,27,64-291
Jawor,Ville,Dolna,482,50,69-251
Radom,Ville,Przechodnia,59,20,95-470
Pruszcz Gdański,Ville,Prosta,25/22,36,55-480
Tarnobrzeg,Ville,Korczaka,497,25,86-192
Jaworzno,Ville,Nowowiejska,936,47,81-315
Augustów,Ville,Ciasna,37,18,04-702
Świecie,Ville,Korfantego,23,20,91-144
Piaseczno,Ville,Rynek,470,27,39-804
Piła,Ville,Zbożowa,808,33,33-362
Czechowice-Dziedzice,Ville,Szymanowskiego,96,36,95-336
Białogard,Ville,Kopernika,83/54,16,88-712
Świdnica,Ville,Boczna,68,45,51-929
Dzierżoniów,Ville,Kielecka,51/80,1,66-521
Starogard Gdański,Ville,Lisia,89/18,40,38-771
Knurów,Ville,Wschodnia,34/60,48,03-774
Żory,Ville,Storczykowa,356,33,24-469
Wejherowo,Ville,Kowalska,72,2,49-114
Łowicz,Ville,Kolejowa,881,32,17-514
Luboń,Ville,Tysiąclecia,097,10,06-385
Tczew,Ville,Kolorowa,05/06,5,15-300
Łódź,Ville,Łąkowa,398,15,26-226
Grudziądz,Ville,Pomorska,36/82,48,77-340
Koszalin,Ville,Żabia,04,5,17-202
Pszczyna,Ville,Wolności,554,38,01-605
Świebodzice,Ville,Brzoskwiniowa,67/86,36,54-600
Dębica,Ville,Malinowa,98,16,39-179
Kutno,Ville,Andersa,68,39,10-238
Goleniów,Ville,Harcerska,268,28,22-691
Biłgoraj,Ville,Skłodowskiej-Curie,60/55,2,24-566
Gdynia,Ville,Szarych Szeregów,97,21,26-172
Katowice,Ville,Wilcza,21,44,82-528
Zambrów,Ville,Mała,41,42,06-098
Zgorzelec,Ville,Zamkowa,29/03,43,94-142
Marki,Ville,Podmiejska,43/17,37,88-054
Skawina,Ville,Kruczkowskiego,06/58,50,19-569
Jelenia Góra,Ville,Reymonta,51,36,78-057
Opole,Ville,Powstańców Śląskich,07,37,14-830
Lubartów,Ville,Sosnowa,563,32,23-620
Kutno,Ville,Kochanowskiego,715,2,99-106
Starogard Gdański,Ville,Poznańska,99,37,31-244
Włocławek,Ville,Zaułek,76/67,13,72-240
Wałbrzych,Ville,Orzeszkowej,30/23,38,14-171
Reda,Ville,Toruńska,73,12,68-003
Siemianowice Śląskie,Ville,Polna,64/25,3,97-148
Szczecinek,Ville,Kasprowicza,98/31,17,03-063
Września,Ville,Krzywa,33/04,45,34-667
Jawor,Ville,Partyzantów,163,21,15-137
Będzin,Ville,Jesienna,780,4,47-494
Marki,Ville,Przemysłowa,61/39,30,76-216
Piła,Ville,Jaworowa,34/83,9,86-672
Rzeszów,Ville,Lwowska,41/50,49,64-997
Mińsk Mazowiecki,Ville,Lipowa,14,20,19-815
Żywiec,Ville,Skargi,52,31,17-074
Świętochłowice,Ville,Skośna,861,36,22-434
Kluczbork,Ville,Rataja,216,1,35-210
Malbork,Ville,Rolna,44,36,54-385
Katowice,Ville,Baczynskiego,80,16,91-854
Iława,Ville,Bukowa,770,16,29-094
Jaworzno,Ville,Cmentarna,10/64,8,39-660
Siedlce,Ville,Malczewskiego,80/78,36,64-796
Starachowice,Ville,Mała,55,30,32-332
Żyrardów,Ville,Boczna,701,7,89-308
Gorlice,Ville,Wiśniowa,63,11,09-904
Bielsko-Biała,Ville,Ciasna,92/01,1,71-340
Kołobrzeg,Ville,Starowiejska,722,19,27-840
Reda,Ville,Wysoka,744,43,22-846
Lębork,Ville,Leszczynowa,30,8,21-509
Gdańsk,Ville,Kowalska,89/80,29,54-864
Czechowice-Dziedzice,Ville,Powstańców Wielkopolskich,360,7,25-324
Przemyśl,Ville,Wesoła,434,4,24-349
Nowy Dwór Mazowiecki,Ville,Kościuszki,38,39,27-869
Krosno,Ville,Mazurska,391,28,68-997
Wrocław,Ville,Dojazdowa,159,44,90-416
Oleśnica,Ville,Kasztanowa,73,32,84-810
Wrocław,Ville,Zielona,15/27,47,48-990
Rzeszów,Ville,Wiśniowa,06,49,44-803
Zawiercie,Ville,Powstańców,33,5,59-903
Rybnik,Ville,Cegielniana,776,25,37-934
Biłgoraj,Ville,Gołębia,67/58,20,87-724
Rzeszów,Ville,Ludowa,912,32,75-284
Elbląg,Ville,Poznańska,74/73,39,93-577
Mińsk Mazowiecki,Ville,Lubelska,961,5,06-171
Katowice,Ville,Jesionowa,369,7,67-975
Dzierżoniów,Ville,Truskawkowa,54,10,46-432
Pruszków,Ville,Bema,83/25,22,77-753
Marki,Ville,Lwowska,56/02,7,62-822
Nowy Sącz,Ville,Brzoskwiniowa,05,50,44-219
Bartoszyce,Ville,Pogodna,71,21,49-416
Puławy,Ville,Rataja,83/06,1,69-799
Oława,Ville,Rybacka,36,4,41-605
Tarnobrzeg,Ville,Szkolna,45/97,19,69-665
Świdnica,Ville,Młynarska,28,25,09-867
Jawor,Ville,Rubinowa,75/53,2,28-272
Radom,Ville,Bukowa,81/22,8,49-657
Kluczbork,Ville,Krokusowa,80,4,81-078
Ostrołęka,Ville,Robotnicza,574,36,27-180
Kościan,Ville,Wyszyńskiego,63,1,73-732
Starogard Gdański,Ville,Wilcza,31/36,46,32-452
Jarosław,Ville,Czereśniowa,49/17,22,90-781
Wyszków,Ville,Przechodnia,993,31,98-249
Lubartów,Ville,Wyzwolenia,993,47,03-617
Cieszyn,Ville,Bolesława Chrobrego,148,49,70-649
Bydgoszcz,Ville,Młynarska,157,7,60-230
Zambrów,Ville,Modrzewiowa,72,9,49-996
Sieradz,Ville,Złota,38/19,3,24-331
Łomża,Ville,Sawickiej,783,18,92-866
Bełchatów,Ville,Lisia,709,49,98-230
Gorzów Wielkopolski,Ville,Kosynierów,160,6,12-060
Rumia,Ville,Liliowa,473,33,25-108
Częstochowa,Ville,Wałowa,52,37,42-865
Mielec,Ville,Matejki,031,9,43-574
Elbląg,Ville,Rumiankowa,96/85,44,72-277
Biłgoraj,Ville,Bema,95,21,70-232
Tychy,Ville,Łanowa,006,37,12-776
Biała Podlaska,Ville,Stolarska,509,31,98-762
Czechowice-Dziedzice,Ville,Częstochowska,830,8,17-158
Nysa,Ville,Handlowa,772,38,29-230
Bolesławiec,Ville,Fabryczna,50/81,46,11-695
Wołomin,Ville,Norwida,79,39,74-145
Leszno,Ville,Grottgera,33,34,54-008
Świecie,Ville,Podgórna,09,8,84-337
Nowy Sącz,Ville,Żwirowa,89,26,75-514
Wągrowiec,Ville,Stefana Batorego,15,49,19-972
Mława,Ville,Spokojna,169,38,47-696
Jaworzno,Ville,Rzeczna,464,37,95-482
Bielsko-Biała,Ville,Chabrowa,76,36,48-511
Ostrołęka,Ville,Wilcza,292,38,83-417
Świnoujście,Ville,Cmentarna,27/06,37,42-558
Czeladź,Ville,Graniczna,97/91,27,15-242
Iława,Ville,Widok,27,6,10-887
Czechowice-Dziedzice,Ville,Skargi,902,39,63-599
Myszków,Ville,Wolności,21/24,46,56-789
Piła,Ville,Słonecznikowa,88,43,97-271
Bytom,Ville,Konstytucji 3 Maja,37,28,52-830
Bielsko-Biała,Ville,Narutowicza,94/18,38,07-332
Brodnica,Ville,Strumykowa,783,5,04-817
Bytom,Ville,Grabowa,78/20,1,39-199
Zgierz,Ville,Dworska,28/27,40,63-014
Bełchatów,Ville,Morcinka,840,32,41-274
Bielsko-Biała,Ville,Zakole,35,48,32-596
Suwałki,Ville,Wróblewskiego,57,20,76-469
Nowy Dwór Mazowiecki,Ville,Kreta,75,7,30-203
Chorzów,Ville,Letnia,397,44,48-307
Włocławek,Ville,Partyzantów,454,20,11-332
Kłodzko,Ville,Partyzantów,317,2,27-809
Kraków,Ville,Waryńskiego,390,24,32-761
Goleniów,Ville,Bolesława Chrobrego,39,12,76-258
Bartoszyce,Ville,Kołłątaja,82,47,24-436
Bochnia,Ville,Konwaliowa,51,10,50-878
Płońsk,Ville,Jagiellońska,844,13,52-897
Nowa Sól,Ville,Konwaliowa,614,11,91-904
Skawina,Ville,Lisia,649,8,02-593
Gniezno,Ville,Chmielna,92,21,02-758
Świecie,Ville,Fredry,16,49,58-985
Kętrzyn,Ville,Żytnia,704,43,71-168
Zabrze,Ville,Owocowa,428,28,99-428
Myszków,Ville,Nałkowskiej,55,20,10-401
Piotrków Trybunalski,Ville,Grabowa,309,18,22-567
Jelenia Góra,Ville,Gajowa,25/67,15,23-656
Kętrzyn,Ville,Drzymały,64/61,41,83-129
Inowrocław,Ville,Strażacka,63/61,13,42-658
Legnica,Ville,Morelowa,887,40,37-338
Ostrołęka,Ville,Reja,61/93,36,43-730
Wyszków,Ville,Zbożowa,02,48,74-896
Stalowa Wola,Ville,Górna,049,41,82-740
Kielce,Ville,Orzechowa,786,6,72-172
Skierniewice,Ville,Lisia,04/06,44,40-767
Suwałki,Ville,Śląska,47,40,82-379
Świebodzice,Ville,Piekarska,89/95,45,01-486
Żary,Ville,Zacisze,36/34,7,34-345
Radomsko,Ville,Cedrowa,07,3,45-172
Nysa,Ville,Niecała,347,35,91-868
Myszków,Ville,Narutowicza,135,27,79-024
Łowicz,Ville,Średnia,65/90,34,95-065
Żary,Ville,Paderewskiego,766,8,04-259
Kłodzko,Ville,Sarnia,531,16,87-869
Wałcz,Ville,Wąska,28,41,33-519
Nowy Targ,Ville,Jeżynowa,48,26,43-790
Mikołów,Ville,Koralowa,27/22,3,97-095
Mysłowice,Ville,Cedrowa,93/94,44,24-119
Polkowice,Ville,Tulipanowa,076,50,15-237
Pruszcz Gdański,Ville,Harcerska,25/35,15,03-137
Otwock,Ville,Krzywa,93/29,26,43-373
Piekary Śląskie,Ville,Działkowa,99/03,32,14-334
Malbork,Ville,Rejtana,31/17,45,91-081
Pszczyna,Ville,Rubinowa,72,19,94-264
Gniezno,Ville,Mazurska,77/14,23,57-060
Nowa Sól,Ville,Hallera,82/51,10,58-870
Chrzanów,Ville,Poprzeczna,73/94,24,51-260
Otwock,Ville,Plażowa,68/48,41,68-046
Starachowice,Ville,Cisowa,61/95,3,81-944
Świecie,Ville,Mazurska,99/62,48,18-593
Bydgoszcz,Ville,Widokowa,138,41,09-793
Wałcz,Ville,Poziomkowa,91/18,23,96-262
Brodnica,Ville,Agrestowa,66/51,27,81-973
Zielona Góra,Ville,Kruczkowskiego,31/46,33,86-586
Augustów,Ville,Dolna,47,29,58-010
Koszalin,Ville,Norwida,57,50,58-731
Starachowice,Ville,Daszyńskiego,26/30,37,29-707
Wałbrzych,Ville,Bolesława Krzywoustego,31/35,32,16-395
Zamość,Ville,Torowa,362,3,34-523
Piaseczno,Ville,Srebrna,29,5,95-645
Stargard Szczeciński,Ville,Letnia,346,6,49-559
Jaworzno,Ville,Srebrna,56,37,94-610
Żyrardów,Ville,Kraszewskiego,293,2,84-196
Wieluń,Ville,Mokra,945,39,66-535
Sandomierz,Ville,Górna,87,4,29-701
Żywiec,Ville,Sportowa,332,10,17-494
Szczytno,Ville,Orla,98/96,46,56-777
Mysłowice,Ville,Jana,20/82,46,01-190
Chojnice,Ville,Letniskowa,339,50,75-438
Dzierżoniów,Ville,Promienna,24/57,25,77-956
Knurów,Ville,Powstańców Wielkopolskich,237,46,13-976
Ostrów Wielkopolski,Ville,Chełmońskiego,94,17,74-227
Białogard,Ville,Sienkiewicza,470,28,55-063
Bełchatów,Ville,Konopnickiej,766,5,94-673
Bochnia,Ville,Sarnia,26,14,82-227
Toruń,Ville,Rzemieślnicza,982,48,96-094
Skierniewice,Ville,Moniuszki,45,48,26-003
Bielawa,Ville,Czarnieckiego,76,42,39-956
Świnoujście,Ville,Wiślana,040,46,55-664
Słupsk,Ville,Strzelecka,277,35,61-486
Cieszyn,Ville,Jana III Sobieskiego,108,30,67-817
Pszczyna,Ville,Plażowa,787,1,20-959
Sanok,Ville,Jeziorna,610,19,22-313
Wałbrzych,Ville,Krasickiego,595,23,62-421
Piaseczno,Ville,Wilcza,63,18,06-225
Bolesławiec,Ville,Wiśniowa,91/93,43,78-386
Łuków,Ville,Listopada,60,39,26-967
Kraków,Ville,Brzozowa,20/92,36,28-418
Stargard Szczeciński,Ville,Truskawkowa,34/50,34,90-349
Świętochłowice,Ville,Spółdzielcza,58/50,30,87-228
Sochaczew,Ville,Wojska Polskiego,84,18,03-380
